STATCD;DISTCD;STATNAME;DISTNAME;DISTRICTS;BLOCKS;VILLAGES;TOTPOPULAT;P_URB_POP;POPULATION_0_6;GROWTHRATE;SEXRATIO;P_SC_POP;P_ST_POP;OVERALL_LI;FEMALE_LIT;MALE_LIT;AREA_SQKM;TOT_6_10_15;TOT_11_13_15;SCH1;SCH2;SCH3;SCH4;SCH5;SCH6;SCH7;SCH9;SCHTOT;SCH1G;SCH2G;SCH3G;SCH4G;SCH5G;SCH6G;SCH7G;SCH9G;SCHTOTG;SCH1P;SCH2P;SCH3P;SCH4P;SCH5P;SCH6P;SCH7P;SCH9P;SCHTOTP;SCH1GR;SCH2GR;SCH3GR;SCH4GR;SCH5GR;SCH6GR;SCH7GR;SCH9GR;SCHTOTGR;SCH1PR;SCH2PR;SCH3PR;SCH4PR;SCH5PR;SCH6PR;SCH7PR;SCH9PR;SELE1;SELE2;SELE3;SELE4;SELE5;SELE6;SELE7;SCOMP1;SCOMP2;SCOMP3;SCOMP4;SCOMP5;SCOMP6;SCOMP7;ENR501;ENR502;ENR503;ENR504;ENR505;ENR506;ENR507;ENR509;CLS1;CLS2;CLS3;CLS4;CLS5;CLS6;CLS7;TCH1;TCH2;TCH3;TCH4;TCH5;TCH6;TCH7
27;2732;MAHARASHTRA;RATNAGIRI;1;9;1459;1612672;16.35;149494.69;-4.96;1123;4.15;1.26;82.43;74.55;91.43;8208;113298;79180;1818;1084;6;1;85;11;94;0;3099;1739;1022;3;1;1;3;0;0;2769;72;60;3;0;84;8;94;0;321;1715;980;3;1;1;3;0;0;2703;49;42;3;0;73;8;84;0;1626;1062;6;1;85;11;94;615;849;6;1;84;9;92;1721;438;2;1;0;1;4;187;3958;5753;52;4;651;105;530;3703;5355;79;4;1890;129;1099
27;2733;MAHARASHTRA;SINDHUDURG;1;8;721;848868;12.6;68673.42;-2.3;1037;6.54;0.82;86.54;79.73;93.68;5207;51637;36391;983;537;1;1;59;17;68;0;1666;949;516;0;0;1;0;0;0;1466;34;20;1;0;58;17;68;0;198;933;502;0;0;1;0;0;0;1436;25;16;1;0;53;11;62;0;958;536;1;1;58;17;68;292;475;1;1;59;16;67;936;270;0;1;1;0;0;90;2153;2869;20;3;413;159;361;2037;2414;26;3;1292;219;741
27;2734;MAHARASHTRA;KOLHAPUR;1;13;1298;3874015;31.75;395149.53;9.96;953;13.02;0.78;82.9;74.18;91.33;7685;289670;183643;1462;1212;5;1;157;42;294;0;3173;1148;984;0;1;4;2;4;0;2143;307;225;5;0;153;40;290;0;1020;1116;863;0;1;1;2;2;0;1985;167;132;4;0;112;33;228;0;1221;1166;5;1;154;42;290;707;1049;5;0;155;42;284;979;90;0;1;0;3;8;353;4884;9062;127;3;1350;479;1785;4402;8586;184;4;4040;691;3862
27;2735;MAHARASHTRA;SANGLI;1;11;784;2820575;25.51;295032.15;9.18;964;12.51;0.65;82.62;74.66;90.4;8572;217977;138462;1455;747;4;0;157;16;269;0;2648;1238;552;0;0;1;0;7;0;1798;216;191;4;0;156;16;262;0;845;1197;475;0;0;1;0;5;0;1678;125;99;2;0;124;10;219;0;909;662;4;0;156;16;262;598;710;4;0;156;16;259;1046;44;0;0;0;1;4;228;4051;5176;48;0;1292;190;1458;3822;5224;102;0;3942;258;3087
27;2736;MAHARASHTRA;PALGHAR;1;8;1006;;;;;;;;;;;;;;1769;888;30;2;44;77;97;0;2907;1650;565;22;0;2;36;6;0;2281;103;307;7;0;42;37;87;0;583;1630;526;21;0;2;35;5;0;2219;60;170;7;0;30;30;62;0;1336;821;30;1;44;74;96;282;720;27;2;44;73;94;1223;32;1;1;0;0;1;154;4714;7076;319;8;503;765;765;4123;7239;622;5;1504;1199;1768
28;2811;ANDHRA PRADESH;SRIKAKULAM;1;38;1521;2699471;16.16;265358;6.38;1014;9.46;6.15;62.3;52.56;72.25;5837;207805;142351;2396;807;12;0;15;96;541;0;3867;2249;565;11;0;15;50;395;0;3285;143;233;1;0;0;45;143;0;565;2169;551;11;0;14;49;367;0;3161;108;174;1;0;0;37;103;0;2280;780;12;0;15;95;528;138;245;11;0;14;64;435;1831;181;0;0;0;1;74;137;6529;5112;108;0;81;808;2927;5326;4266;166;0;167;1055;5670
28;2812;ANDHRA PRADESH;VIZIANAGARAM;1;34;1366;2342868;20.93;231006.78;4.16;1016;10.57;10.05;59.49;50.16;69.04;6539;175612;121341;2354;450;14;0;19;63;448;0;3348;2131;236;13;0;19;56;275;0;2730;223;214;1;0;0;7;173;0;618;2003;229;10;0;18;50;246;0;2556;145;140;1;0;0;1;92;0;2053;403;13;0;16;62;415;119;182;9;0;12;24;298;1699;79;3;0;1;2;61;115;6420;2998;116;0;82;404;2667;5739;3020;307;0;182;694;5122
28;2813;ANDHRA PRADESH;VISAKHAPATNAM;1;43;2197;4288113;47.51;429240.11;11.89;1003;7.68;14.42;67.7;60;75.48;11161;327917;219070;3417;801;23;0;6;332;623;0;5202;3118;359;18;0;6;119;336;0;3956;291;433;5;0;0;211;285;0;1225;2798;344;7;0;5;115;267;0;3536;101;210;1;0;0;51;72;0;2375;728;23;0;6;292;606;292;458;22;0;5;213;542;2584;165;1;0;0;28;94;225;9630;5585;394;0;36;2806;4070;6842;3430;548;0;83;2328;6235
28;2814;ANDHRA PRADESH;EAST GODAVARI;1;64;1447;5151549;25.52;492488.08;5.1;1005;18.34;4.14;71.35;67.82;74.91;10807;379527;257470;3817;1021;13;0;4;153;978;0;5986;3257;386;10;0;3;54;557;0;4267;549;620;3;0;1;95;420;0;1688;2993;369;8;0;2;48;480;0;3900;336;434;2;0;1;65;216;0;3566;1003;13;0;4;149;974;627;612;12;0;3;117;801;2386;182;0;0;0;13;118;257;12728;7358;111;0;28;1380;6014;11292;6608;300;0;60;2035;11784
28;2815;ANDHRA PRADESH;WEST GODAVARI;1;48;871;3934782;20.55;363573.86;3.45;1004;20.62;2.77;74.32;71.05;77.63;7742;277382;190903;2791;782;15;0;2;129;681;0;4400;2354;261;9;0;1;29;396;0;3050;433;516;6;0;1;99;283;0;1338;2169;245;9;0;1;28;346;0;2798;318;384;2;0;0;61;165;0;2629;733;15;0;1;111;675;576;444;15;0;1;89;543;1868;139;1;0;1;8;72;195;8276;5606;224;0;8;1144;4650;6959;3746;323;0;2;1208;7647
28;2816;ANDHRA PRADESH;KRISHNA;1;50;927;4529009;41.01;406705.01;8.15;997;19.28;2.93;74.37;69.62;79.13;8727;311406;209992;2568;897;11;1;3;175;788;0;4443;1841;417;10;0;3;14;376;0;2661;720;458;1;1;0;154;409;0;1743;1617;401;8;0;3;10;322;0;2361;472;294;1;0;0;62;196;0;2294;849;11;1;3;174;781;374;363;7;0;2;125;614;1711;226;2;1;0;11;104;181;9280;6067;76;2;22;1814;5478;7300;5573;139;3;44;1991;8922
28;2817;ANDHRA PRADESH;GUNTUR;1;57;718;4889230;33.89;466432.54;9.5;1003;19.59;5.06;67.99;60.64;75.4;11391;364741;243302;2964;794;9;0;13;300;659;0;4739;2488;359;7;0;13;14;382;0;3263;434;372;2;0;0;249;272;0;1329;2151;324;7;0;13;8;334;0;2837;280;188;1;0;0;96;124;0;2860;734;9;0;9;284;653;260;419;7;0;12;235;532;1807;152;1;0;0;9;73;222;9826;5817;103;0;66;3231;4085;8608;4784;144;0;180;2985;8022
28;2818;ANDHRA PRADESH;PRAKASAM;1;56;957;3392764;19.52;360311.54;10.9;981;23.19;4.45;63.53;53.4;73.54;17626;279116;186903;2857;630;12;0;12;71;729;0;4311;2396;352;12;0;12;14;367;0;3153;432;247;0;0;0;46;354;0;1079;2232;340;9;0;11;11;337;0;2940;272;151;0;0;0;23;203;0;2624;612;12;0;7;70;709;262;274;11;0;8;53;554;1666;105;0;0;0;4;122;152;9379;4401;104;0;57;690;4180;8252;3865;182;0;168;747;7531
28;2819;ANDHRA PRADESH;NELLORE;1;46;1044;2966082;29.07;287413.35;11.15;986;22.49;9.65;69.15;62.3;75.93;13076;223115;147907;2978;642;14;0;9;26;682;0;4351;2554;397;12;0;8;18;352;0;3341;398;238;2;0;1;4;329;0;972;2394;390;11;0;8;14;312;0;3129;179;148;1;0;1;3;130;0;2801;604;14;0;9;26;645;302;291;14;0;8;19;547;2201;161;0;0;0;3;110;143;8707;3791;143;0;53;210;4322;6891;3367;267;0;138;299;6907
28;2820;ANDHRA PRADESH;Kadapa;1;51;835;2884524;34.1;313547.76;10.87;984;16.16;2.63;67.88;57.26;78.41;15359;244146;158285;3028;602;12;1;11;46;786;0;4486;2578;295;11;0;11;15;361;0;3271;431;292;1;1;0;31;425;0;1181;2280;275;6;0;11;11;300;0;2883;204;134;0;1;0;10;192;0;2815;543;12;1;10;43;729;304;273;10;1;8;35;569;2176;194;0;1;0;2;178;119;9077;3807;92;2;59;419;4829;7700;2690;144;0;143;286;6790
28;2821;ANDHRA PRADESH;KURNOOL;1;54;904;4046601;28.26;477094.26;14.65;984;18.21;2.04;61.13;50.81;71.36;17658;372891;248731;2326;955;12;0;35;33;818;0;4179;1808;455;11;0;35;24;429;0;2762;476;480;1;0;0;9;389;0;1355;1553;434;9;0;33;18;370;0;2417;211;276;0;0;0;5;151;0;2053;869;12;0;33;32;754;338;350;11;0;25;20;626;837;158;0;0;0;3;108;142;11072;7440;109;0;204;276;4927;8112;5197;221;0;468;379;9267
28;2822;ANDHRA PRADESH;ANANTAPUR;1;63;916;4083315;28.09;427114.75;12.16;977;14.29;3.78;64.28;54.31;74.09;19130;329609;216151;3077;968;10;0;26;21;922;0;5024;2651;590;9;0;26;19;552;0;3847;414;367;1;0;0;2;370;0;1154;2390;543;7;0;21;14;479;0;3454;203;219;0;0;0;1;152;0;2912;903;10;0;22;21;842;305;282;10;0;16;16;641;1879;225;0;0;0;1;117;161;10681;6172;120;0;178;144;5381;7636;4339;119;0;202;157;8717
28;2823;ANDHRA PRADESH;CHITTOOR;1;66;1372;4170468;29.47;423302.5;11.33;1002;18.83;3.81;72.36;63.65;81.15;15152;321957;209615;4220;735;14;0;19;31;1080;0;6099;3697;476;12;0;19;19;590;0;4813;517;248;2;0;0;12;489;0;1268;3466;432;7;0;19;18;534;0;4476;252;141;2;0;0;5;222;0;4119;706;14;0;19;30;1048;553;326;14;0;12;22;802;3091;176;1;0;0;0;215;218;13082;4576;135;0;97;305;6771;9255;3864;158;0;247;233;10123
29;2901;KARNATAKA;BELGAUM;1;6;807;4778439;25.34;605428.22;13.38;969;12.08;6.22;73.94;64.74;82.9;13433;;;729;1015;3;29;2;41;28;0;1847;592;824;2;4;1;10;13;0;1446;137;191;1;25;1;31;15;0;401;526;690;1;3;0;8;8;0;1236;97;91;1;7;1;12;10;0;701;1002;3;29;2;41;28;106;487;3;21;2;31;23;500;80;0;7;0;1;3;317;2248;8630;81;130;18;424;147;1988;7509;119;102;66;686;245
29;2902;KARNATAKA;BAGALKOT;1;6;785;1890826;31.67;263770.23;14.46;984;16.89;5.14;69.39;58.55;80.16;6552;203219;116941;668;1022;3;29;4;67;29;0;1822;482;773;0;7;2;40;22;0;1326;186;249;3;22;2;27;7;0;496;413;627;0;5;1;34;12;0;1092;111;128;1;6;0;10;0;0;648;1012;3;27;4;67;29;96;385;3;20;4;35;22;396;29;0;11;0;0;0;234;2376;8455;58;96;43;802;122;1776;6732;87;101;70;1066;236
29;2903;KARNATAKA;BIJAPUR (KARNATAKA);1;7;764;2175102;23.02;303426.73;20.38;954;20.34;1.81;67.2;56.54;77.41;10498;239147;137295;1300;1297;2;33;2;67;31;0;2732;841;988;1;5;2;34;22;0;1893;459;309;1;28;0;33;9;0;839;776;841;0;3;1;31;18;0;1670;324;159;0;15;0;7;6;0;1145;1254;2;31;2;66;30;241;550;2;25;2;42;21;784;64;0;14;0;2;2;341;4347;10378;55;148;68;735;139;3782;8457;41;140;36;803;274
29;2904;KARNATAKA;GULBARGA;1;8;1056;2564892;32.46;352159.67;17.94;962;25.28;2.54;65.65;55.87;;10954;272154;162340;1233;1457;5;27;1;126;46;0;2895;800;945;0;8;1;47;33;0;1834;430;512;5;19;0;79;13;0;1058;729;833;0;5;1;43;23;0;1634;221;166;1;6;0;8;5;0;1117;1386;5;27;1;122;45;206;523;4;22;0;80;31;663;79;0;9;0;7;5;648;4575;12442;71;130;6;1271;231;3707;9619;49;114;8;1596;387
29;2905;KARNATAKA;BIDAR;1;5;803;1700018;24.9;216922.3;13.16;952;23.47;13.85;71.01;61.66;79.94;5448;168415;104581;871;1155;0;7;2;52;24;0;2111;528;715;0;4;2;19;21;0;1289;343;440;0;3;0;33;3;0;822;493;647;0;3;2;17;14;0;1176;186;206;0;1;0;7;0;0;776;1070;0;6;2;52;22;93;330;0;5;2;34;13;580;103;0;2;0;1;0;486;3291;9544;0;38;16;796;124;2308;7469;0;31;15;630;200
29;2906;KARNATAKA;RAICHUR;1;5;946;1924773;25.32;272740.33;15.27;992;20.79;19.03;60.46;49.56;71.35;8442;211778;123576;914;941;2;12;2;105;38;0;2014;697;735;0;6;2;36;29;0;1505;217;206;2;6;0;69;9;0;509;628;645;0;4;2;32;19;0;1330;154;111;2;5;0;22;0;0;895;925;2;12;2;105;38;93;287;2;3;2;70;24;488;28;0;1;0;0;1;231;3136;7396;17;65;15;1105;258;2533;6440;27;33;29;1387;286
29;2907;KARNATAKA;KOPPAL;1;4;676;1391292;16.79;194224.36;16.32;983;18.61;11.82;67.28;56.22;78.21;5570;151725;86967;540;680;3;8;0;49;33;0;1313;393;543;0;5;0;20;26;0;987;147;137;3;3;0;29;7;0;326;356;493;0;5;0;20;21;0;895;113;91;2;2;0;13;4;0;478;651;3;8;0;47;33;60;235;3;6;0;33;24;237;26;0;2;0;1;2;160;1850;5439;52;28;0;587;188;1671;4786;121;22;0;695;311
29;2908;KARNATAKA;GADAG;1;6;439;1065235;35.65;127295.58;9.61;978;16.36;5.79;75.18;65.29;84.89;4657;97470;55810;270;507;0;16;3;50;17;0;863;186;400;0;4;1;31;13;0;635;84;107;0;12;2;19;4;0;228;147;298;0;3;0;28;6;0;482;39;37;0;2;0;4;2;0;268;504;0;16;3;50;17;68;270;0;11;3;37;15;130;19;0;3;0;0;0;231;1166;4559;0;89;43;499;95;937;3477;0;68;94;745;159
29;2909;KARNATAKA;DHARWAD;1;7;427;1846993;56.83;210187.8;15.13;967;9.63;4.74;80.3;73.57;86.83;4260;155729;94416;358;701;5;8;3;133;19;0;1227;222;520;1;3;2;22;13;0;783;136;181;4;5;1;111;6;0;444;167;357;0;1;2;11;6;0;544;41;39;1;2;0;3;3;0;331;685;5;7;3;133;19;119;407;5;6;3;121;16;203;29;0;5;0;3;0;235;1440;6556;67;28;20;1717;74;1138;5367;109;18;55;2137;184
29;2910;KARNATAKA;UTTARA KANNADA;1;5;442;1436847;29.14;146414.71;6.15;975;8.1;2.38;84.03;78.21;89.72;10277;;;526;529;4;5;1;24;16;0;1105;498;482;2;0;0;6;4;0;992;28;47;2;5;1;18;12;0;113;466;424;2;0;0;5;2;0;899;21;23;2;3;0;11;4;0;526;527;4;5;1;24;16;57;268;4;4;1;22;13;496;203;0;1;0;2;1;131;1252;3210;68;13;4;196;78;1159;2532;111;18;9;305;154
29;2911;KARNATAKA;HAVERI;1;7;840;1598506;22.27;187824.46;11.08;951;13.77;8.85;77.6;70.65;84.22;4823;144551;83654;582;830;3;8;1;58;24;0;1506;471;685;0;2;1;15;19;0;1193;111;145;3;6;0;43;5;0;313;426;609;0;1;1;12;12;0;1061;71;78;1;2;0;12;3;0;573;826;3;8;1;58;24;380;584;3;6;1;55;21;392;30;0;1;0;0;0;302;1897;6373;39;21;6;626;96;1635;5354;54;24;25;847;223
29;2912;KARNATAKA;BELLARY;1;8;674;2532383;36.3;341871.71;24.92;978;21.1;18.41;67.85;58.28;77.24;8461;253461;145395;758;1113;3;13;1;88;49;0;2025;527;783;2;6;1;33;39;0;1391;231;330;1;7;0;55;10;0;634;443;612;0;5;1;32;32;0;1125;138;131;1;5;0;17;5;0;719;1087;3;13;1;85;48;149;493;3;12;1;73;28;407;49;0;3;0;2;6;364;2990;9454;84;43;5;980;183;2214;7898;54;55;9;1089;384
29;2913;KARNATAKA;CHITRADURGA;1;6;1087;1660378;19.78;177826.48;9.39;969;23.45;18.23;73.82;66.05;81.37;8436;137222;80463;935;1029;2;19;1;22;23;0;2031;857;824;0;6;1;4;21;0;1713;78;205;2;13;0;18;2;0;318;820;755;0;4;1;4;11;0;1595;47;91;1;9;0;6;1;0;926;1021;2;19;1;22;23;58;294;2;5;1;18;19;805;94;0;7;0;0;0;352;2396;6804;40;64;6;251;78;2167;5866;43;54;21;321;188
29;2914;KARNATAKA;DAVANAGERE;1;7;878;1946905;32.31;206956;8.71;967;20.18;11.98;76.3;69.39;83.02;5924;158348;97666;814;1045;0;34;1;42;19;0;1955;646;699;0;3;1;9;18;0;1376;168;346;0;31;0;33;1;0;579;592;610;0;2;1;5;13;0;1223;92;153;0;17;0;10;0;0;772;1016;0;31;1;42;19;102;438;0;18;1;37;14;594;65;0;16;0;2;0;374;2708;8361;0;144;3;443;59;2261;7083;0;132;22;798;169
29;2915;KARNATAKA;SHIMOGA;1;7;1468;1755512;35.5;176955.61;6.88;995;17.58;3.73;80.5;74.89;86.11;8478;129539;84564;1023;1211;6;15;1;64;20;0;2340;949;926;0;3;1;14;15;0;1908;74;285;6;12;0;50;5;0;432;890;786;0;2;1;8;14;0;1701;42;107;3;2;0;18;3;0;973;1183;6;15;1;64;20;26;329;5;7;1;48;14;938;282;1;5;0;3;1;286;2417;7526;49;53;6;633;74;2023;6186;84;54;24;846;159
29;2916;KARNATAKA;UDUPI;1;5;308;1177908;28.36;100593.34;5.9;1093;6.41;4.49;86.29;81.41;91.69;3582;73055;46058;274;644;8;7;6;27;7;0;973;247;363;1;0;2;2;4;0;619;27;281;7;7;4;25;3;0;354;241;335;0;0;2;2;4;0;584;22;223;5;6;2;21;2;0;267;641;8;7;6;27;7;26;361;8;3;6;26;6;251;155;0;5;0;0;1;198;805;4787;128;17;29;315;16;574;3351;201;10;97;424;48
29;2917;KARNATAKA;CHIKKAMANGALORE;1;8;950;1137753;21.07;100804.92;-0.28;1005;22.29;3.95;79.24;72.88;85.66;7202;75667;49836;854;828;4;5;2;38;20;0;1751;806;688;0;2;2;4;19;0;1521;48;140;4;3;0;34;1;0;230;771;610;0;2;2;2;18;0;1405;25;71;2;1;0;16;1;0;839;828;4;5;2;38;20;49;356;4;3;2;33;19;810;318;0;2;0;3;0;295;2051;5468;66;15;25;360;60;1667;4447;119;11;36;518;172
29;2918;KARNATAKA;TUMKUR;1;6;1450;2681449;22.48;252324.35;3.74;979;18.92;7.82;74.32;66.45;82.05;10597;;;1464;953;0;18;1;42;14;0;2492;1401;743;0;3;1;5;13;0;2166;63;210;0;15;0;37;1;0;326;1346;658;0;3;1;5;11;0;2024;38;74;0;13;0;21;1;0;1432;937;0;18;1;42;14;83;396;0;5;1;38;9;1402;250;0;13;0;0;0;430;3322;6203;0;73;9;578;43;2827;4811;0;47;17;714;110
29;2919;KARNATAKA;KOLAR;1;6;1506;1540231;31.38;161878.28;11.04;976;30.32;5.13;74.33;66.56;81.94;3979;125881;77893;1289;804;4;10;0;91;20;0;2218;1219;609;1;8;0;10;20;0;1867;69;195;3;2;0;81;0;0;350;1165;539;0;3;0;9;9;0;1725;35;88;1;2;0;47;0;0;1244;791;4;10;0;91;20;178;487;4;6;0;85;15;1197;214;0;3;0;3;2;203;3048;5744;92;50;0;1147;83;2609;4473;86;35;0;1377;126
29;2920;KARNATAKA;BANGALORE U SOUTH;1;5;584;;;;;;;;;;91.82;0;;;689;1104;559;5;4;485;19;0;2865;440;452;4;0;1;9;4;0;910;241;645;554;5;3;476;15;0;1939;259;151;0;0;0;1;2;0;413;39;87;32;0;0;93;4;0;689;1104;559;5;4;485;19;313;859;544;4;4;471;18;455;158;16;2;1;10;6;293;2935;10077;8947;12;26;8078;214;2110;8037;8974;13;57;8514;220
29;2921;KARNATAKA;BANGALORE RURAL;1;4;899;987257;27.11;101983.65;16.02;945;21.57;5.34;78.29;70.73;85.44;2298;76980;45496;744;525;5;3;1;92;6;0;1376;692;432;0;3;1;6;5;0;1139;52;93;5;0;0;86;1;0;237;661;387;0;2;1;6;4;0;1061;37;53;3;0;0;53;1;0;736;521;5;3;1;92;6;73;258;5;1;1;87;6;697;172;0;1;0;3;1;125;1775;3403;79;16;6;1138;33;1563;2752;118;8;27;1455;48
29;2922;KARNATAKA;MANDYA;1;8;1355;1808680;17.08;162057.73;2.55;989;14.69;1.24;70.14;62.1;78.14;4962;124847;79322;983;1052;3;13;1;43;30;0;2125;917;813;0;8;1;3;26;0;1768;66;239;3;5;0;40;4;0;357;885;755;0;6;1;3;18;0;1668;44;160;2;2;0;27;1;0;983;1052;3;13;1;43;30;58;437;3;9;1;39;25;919;288;0;1;0;1;1;344;2523;7371;50;95;6;479;117;1829;5103;64;60;20;612;248
29;2923;KARNATAKA;HASSAN;1;8;1971;1776221;21.23;155596.96;3.17;1005;19.42;1.82;75.89;68.3;83.55;6814;117054;78073;1480;1207;0;23;1;41;29;0;2781;1410;980;0;9;1;1;29;0;2430;70;227;0;14;0;40;0;0;351;1358;915;0;8;1;1;24;0;2307;42;125;0;8;0;13;0;0;1476;1205;0;23;1;41;29;77;401;0;17;1;38;23;1413;500;0;6;0;0;0;439;3329;7410;0;104;2;487;101;2851;5593;0;82;22;724;204
29;2924;KARNATAKA;DAKSHINA KANNADA;1;7;487;2083625;47.6;202736.71;9.8;1018;7.09;3.94;88.62;84.04;93.31;4861;149387;94417;334;1079;4;20;1;31;11;0;1480;281;647;2;3;1;13;9;0;956;53;432;2;17;0;18;2;0;524;261;550;0;1;1;11;7;0;831;37;263;2;10;0;6;1;0;334;1079;4;20;1;31;11;54;601;4;15;1;26;11;275;140;0;4;0;1;1;452;1191;8925;62;78;5;387;32;688;6591;60;66;23;438;66
29;2925;KARNATAKA;KODAGU;1;3;286;554762;14.62;52702.39;1.13;1019;13.27;10.47;82.52;77.91;87.24;4102;39503;26696;168;346;2;1;3;21;5;0;546;140;276;0;1;3;2;5;0;427;28;70;2;0;0;19;0;0;119;138;266;0;1;3;1;4;0;413;21;58;2;0;0;11;0;0;160;343;2;1;3;21;5;31;233;2;0;3;21;5;146;89;0;0;0;0;0;139;543;2418;16;2;22;222;14;380;1958;27;5;56;313;46
29;2926;KARNATAKA;MYSORE;1;9;1636;2994744;41.35;285998.05;13.39;982;17.88;11.15;72.56;66.59;78.44;6307;222820;138957;1091;1334;20;21;6;127;29;0;2628;958;945;3;10;4;23;24;0;1967;133;389;17;11;2;104;5;0;661;914;808;1;5;3;17;19;0;1767;75;133;11;3;1;39;3;0;1059;1314;20;21;6;125;29;174;716;20;17;6;121;20;904;142;0;4;0;3;1;427;2990;10241;289;109;39;1493;112;2777;8316;505;102;70;2219;268
29;2927;KARNATAKA;CHAMARAJANAGARA;1;5;694;1020962;17.17;94847.37;5.75;989;25.42;11.78;61.12;54.32;67.88;5648;73751;45606;416;521;0;13;0;3;18;0;971;371;405;0;4;0;1;18;0;799;45;116;0;9;0;2;0;0;172;339;368;0;2;0;1;13;0;723;35;71;0;4;0;1;0;0;370;506;0;12;0;3;18;39;231;0;8;0;3;11;342;66;0;2;0;0;0;178;1124;3751;0;67;0;37;58;939;2987;0;59;0;62;147
29;2928;KARNATAKA;BANGALORE U NORTH;1;4;359;9588910;90.94;988616.62;46.68;908;21.57;5.34;88.48;84.8;;2298;;;433;723;54;5;2;647;7;0;1871;236;259;8;0;1;5;1;0;510;197;464;46;5;1;642;6;0;1361;111;63;1;0;0;0;1;0;176;25;31;4;0;0;55;2;0;433;723;54;5;2;647;7;183;544;44;2;1;627;5;268;95;6;4;1;18;5;369;2010;6980;978;28;12;9823;38;1541;5848;1082;24;22;10315;33
29;2929;KARNATAKA;CHIKKABALLAPURA;1;6;1203;1254377;22.26;124685.07;9.17;968;24.9;12.47;70.08;61.55;78.36;4244;99317;60933;1012;716;0;9;1;47;20;0;1805;961;522;0;5;1;3;17;0;1509;49;191;0;4;0;44;3;0;291;923;476;0;5;1;3;12;0;1420;30;106;0;2;0;26;2;0;978;701;0;9;1;46;19;64;321;0;8;1;44;13;947;174;0;1;0;3;2;244;2450;5233;0;45;2;507;99;1979;3885;0;37;21;584;156
29;2930;KARNATAKA;BELGAUM CHIKKODI;1;8;687;;;;;;;;;;;0;;;969;1418;1;28;2;60;44;0;2522;785;1029;0;4;2;24;26;0;1870;184;389;1;24;0;36;18;0;652;736;926;0;3;1;24;22;0;1712;141;306;0;16;0;13;8;0;707;1304;1;28;2;58;44;100;444;1;16;1;45;38;662;95;0;11;0;0;1;326;2908;10833;16;111;22;649;242;2193;8631;32;94;52;838;451
29;2931;KARNATAKA;TUMKUR MADHUGIRI;1;4;832;;;;;;;;;;;0;;;824;595;0;4;1;21;16;0;1461;785;526;0;4;1;2;15;0;1333;39;69;0;0;0;19;1;0;128;761;498;0;1;1;2;11;0;1274;32;33;0;0;0;9;0;0;796;585;0;4;1;21;16;54;209;0;2;0;19;13;754;77;0;2;0;0;0;212;1850;3673;0;18;1;231;76;1567;2819;0;12;4;325;130
29;2932;KARNATAKA;RAMANAGARA;1;4;779;1082739;24.6;101560.92;5.06;976;18.83;2.12;69.2;61.3;76.92;3516;78988;48494;935;590;2;9;0;27;22;0;1585;904;444;0;4;0;3;22;0;1377;31;145;2;5;0;24;0;0;207;861;396;0;1;0;1;15;0;1274;25;61;2;5;0;17;0;0;934;590;2;9;0;27;22;74;325;2;4;0;26;20;875;160;0;2;0;0;1;229;2056;4207;18;44;0;301;61;1723;3123;17;33;0;387;173
29;2933;KARNATAKA;YADAGIRI;1;3;589;1172985;18.8;185683.53;22.67;984;23.28;12.51;52.36;41.31;63.33;5270;146248;81921;651;574;1;7;1;13;18;0;1265;465;454;0;3;1;9;17;0;949;186;120;1;4;0;4;1;0;316;425;404;0;3;1;9;14;0;856;116;49;0;2;0;0;0;0;572;542;1;7;1;13;18;54;173;1;4;1;7;12;276;12;0;2;0;1;0;156;2197;4644;12;28;7;120;58;1677;3471;13;29;17;155;153
29;2934;KARNATAKA;UTTARA KANNADA SIRSI;1;6;782;;;;;;;;;;89.72;0;;;659;552;3;2;1;12;9;0;1238;646;506;1;0;1;6;8;0;1168;13;46;2;2;0;6;1;0;70;611;444;1;0;1;6;5;0;1068;6;16;1;1;0;1;1;0;640;548;3;2;1;12;9;26;235;3;1;1;8;8;614;198;0;0;0;1;1;111;1493;3233;57;5;8;96;31;1018;2373;48;5;23;157;77
30;3001;GOA;NORTH GOA;1;6;336;817761;60.24;75152.24;7.8;959;2.15;6.92;88.85;83.74;93.77;1736;55967;33643;602;42;7;7;2;85;144;0;889;466;27;3;0;2;0;44;0;542;136;15;4;7;0;85;100;0;347;427;22;3;0;0;0;41;0;493;95;9;3;6;0;66;80;0;601;41;7;7;2;85;144;87;33;7;5;2;85;144;435;18;1;1;1;1;19;57;1806;280;135;25;16;1027;906;1877;385;237;39;53;1871;2067
30;3002;GOA;SOUTH GOA;1;6;194;639962;64.63;64380.18;8.63;980;1.22;14.47;85.53;79.42;91.56;1966;48424;28917;371;31;8;6;3;80;74;0;573;290;18;3;0;3;0;30;0;344;81;13;5;6;0;80;44;0;229;234;13;1;0;0;0;24;0;272;42;6;2;4;0;47;24;0;369;31;8;6;3;80;74;48;27;8;6;3;80;74;270;11;0;1;0;1;4;35;1144;173;184;20;14;1030;481;1139;306;323;28;99;1880;1078
